cohort,question_id,participant_id,source_video_id,category,question_type,anchor_layer,target_layer,distance_from_anchor,anchor_native_temporal_entropy,native_retained_target_layer_mass,native_oracle_top50_target_layer_mass,reuse_efficiency,native_source_target_top2_jaccard,native_source_target_spearman,selected_native_unit_ids,selected_analysis_bins,selected_units_adjacent,normalized_temporal_coverage_span,contains_first_unit,contains_last_unit,descriptive_eight_bin_anchor_entropy,descriptive_eight_bin_retained_mass,descriptive_eight_bin_top4_oracle_mass
heldout,fine_grained_action_localization_404,P04,P04-20240413-142619,fine_grained,fine_grained_action_localization,16,18,2,0.9869554890880382,0.5302834838951369,0.5585665255176693,0.9493649541631229,0.3333333333333333,0.19999999999999998,1 2,2 3 4 5,True,0.5,False,False,0.9913036593903822,0.5302834838926332,0.5585665255150322
heldout,fine_grained_action_localization_404,P04,P04-20240413-142619,fine_grained,fine_grained_action_localization,16,19,3,0.9869554890880382,0.5461530291566781,0.560946498129983,0.9736276649865511,0.3333333333333333,0.7999999999999999,1 2,2 3 4 5,True,0.5,False,False,0.9913036593903822,0.5461530291545461,0.5609464981277934
heldout,fine_grained_action_localization_404,P04,P04-20240413-142619,fine_grained,fine_grained_action_localization,20,21,1,0.9984184495281742,0.5175936323078498,0.5892611361102393,0.8783773451012356,0.3333333333333333,0.19999999999999998,1 2,2 3 4 5,True,0.5,False,False,0.9989456330162861,0.5175936323049132,0.5892611361068961
heldout,fine_grained_action_localization_404,P04,P04-20240413-142619,fine_grained,fine_grained_action_localization,20,22,2,0.9984184495281742,0.5000534016172477,0.5918983715781609,0.8448298316550023,0.3333333333333333,-0.19999999999999998,1 2,2 3 4 5,True,0.5,False,False,0.9989456330162861,0.5000534016140101,0.5918983715743289
heldout,fine_grained_action_localization_404,P04,P04-20240413-142619,fine_grained,fine_grained_action_localization,20,23,3,0.9984184495281742,0.5015376993469183,0.5403524267021729,0.9281677560103784,0.3333333333333333,0.19999999999999998,1 2,2 3 4 5,True,0.5,False,False,0.9989456330162861,0.501537699343729,0.5403524266987368
heldout,fine_grained_action_localization_404,P04,P04-20240413-142619,fine_grained,fine_grained_action_localization,24,25,1,0.9918792124819421,0.6285865270645038,0.6285865270645038,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9945861416508623,0.6285865270602219,0.6285865270602219
heldout,fine_grained_action_localization_404,P04,P04-20240413-142619,fine_grained,fine_grained_action_localization,24,26,2,0.9918792124819421,0.6033999441670235,0.6033999441670235,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9945861416508623,0.6033999441634021,0.6033999441634021
heldout,fine_grained_action_localization_404,P04,P04-20240413-142619,fine_grained,fine_grained_action_localization,24,27,3,0.9918792124819421,0.616490442011573,0.616490442011573,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9945861416508623,0.6164904420086397,0.6164904420086397
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,8,9,1,0.9546879345063406,0.6173738713270068,0.6173738713270068,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9697919563346643,0.6173738713239715,0.6173738713239715
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,8,10,2,0.9546879345063406,0.5892093877295592,0.5892093877295592,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9697919563346643,0.5892093877244939,0.5892093877244939
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,8,11,3,0.9546879345063406,0.6518930107049495,0.6518930107049495,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9697919563346643,0.6518930107012785,0.6518930107012785
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,12,13,1,0.9877775388279587,0.5903730715579785,0.5903730715579785,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.991851692549598,0.5903730715557909,0.5903730715557909
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,12,14,2,0.9877775388279587,0.5721477171581665,0.5743952556146967,0.9960871221783943,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.991851692549598,0.5721477171556077,0.5743952556121279
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,12,15,3,0.9877775388279587,0.5753551322643551,0.5753551322643551,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.991851692549598,0.5753551322619123,0.5753551322619123
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,16,17,1,0.9801459767226001,0.4910112500092413,0.5254413416476473,0.9344739575868883,0.3333333333333333,0.0,0 2,0 1 4 5,False,0.75,True,False,0.9867639844798954,0.4910112500068215,0.5254413416450578
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,16,18,2,0.9801459767226001,0.5001870516089428,0.5347635817948931,0.9353423992151881,0.3333333333333333,0.39999999999999997,0 2,0 1 4 5,False,0.75,True,False,0.9867639844798954,0.5001870516063518,0.534763581792123
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,16,19,3,0.9801459767226001,0.5192457471102566,0.5192457471102566,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9867639844798954,0.5192457471081706,0.5192457471081706
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,20,21,1,0.9957101858125201,0.5510522519619242,0.5820286405160461,0.9467785837366058,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9971401238722337,0.5510522519584151,0.5820286405123398
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,20,22,2,0.9957101858125201,0.5566827253735364,0.5826552942058929,0.9554237829971924,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9971401238722337,0.5566827253691831,0.5826552942013364
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,20,23,3,0.9957101858125201,0.5526821795792936,0.5604036768863382,0.9862215441733965,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9971401238722337,0.552682179575153,0.5604036768821398
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,24,25,1,0.9830485280844959,0.5764747079433099,0.5764747079433099,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9886990187180819,0.5764747079389971,0.5764747079389971
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,24,26,2,0.9830485280844959,0.5905307277525904,0.5905307277525904,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9886990187180819,0.5905307277486399,0.5905307277486399
heldout,fine_grained_action_localization_5475,P01,P01-20240204-152537,fine_grained,fine_grained_action_localization,24,27,3,0.9830485280844959,0.6278590534717721,0.6278590534717721,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9886990187180819,0.6278590534684925,0.6278590534684925
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,8,9,1,0.9380484277882123,0.6186178309059376,0.6186178309059376,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9586989518560429,0.6186178309026078,0.6186178309026078
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,8,10,2,0.9380484277882123,0.5153602640212446,0.5429586315619979,0.9491704046377206,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9586989518560429,0.5153602640171381,0.5429586315576714
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,8,11,3,0.9380484277882123,0.6752254643653859,0.6752254643653859,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9586989518560429,0.6752254643610108,0.6752254643610108
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,12,13,1,0.9833202960262676,0.5539801191303195,0.5539801191303195,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9888801973485416,0.5539801191283735,0.5539801191283735
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,12,14,2,0.9833202960262676,0.5832947161076535,0.5832947161076535,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9888801973485416,0.5832947161053319,0.5832947161053319
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,12,15,3,0.9833202960262676,0.5316941260498471,0.5372794108460932,0.9896045061777995,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9888801973485416,0.5316941260475303,0.5372794108437522
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,16,17,1,0.9764659704371444,0.5571856671301489,0.5571856671301489,1.0,1.0,1.0,1 2,2 3 4 5,True,0.5,False,False,0.9843106469563894,0.5571856671276448,0.5571856671276448
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,16,18,2,0.9764659704371444,0.5080696736508284,0.5136260669716642,0.9891820262285436,0.3333333333333333,0.39999999999999997,1 2,2 3 4 5,True,0.5,False,False,0.9843106469563894,0.5080696736481513,0.5136260669689577
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,16,19,3,0.9764659704371444,0.56496361558752,0.56496361558752,1.0,1.0,0.7999999999999999,1 2,2 3 4 5,True,0.5,False,False,0.9843106469563894,0.5649636155852187,0.5649636155852187
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,20,21,1,0.9850638918180055,0.6287109672942346,0.6287109672942346,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9900425945425418,0.6287109672905207,0.6287109672905207
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,20,22,2,0.9850638918180055,0.627011101088133,0.627011101088133,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9900425945425418,0.6270111010835963,0.6270111010835963
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,20,23,3,0.9850638918180055,0.5718978763441682,0.5718978763441682,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9900425945425418,0.5718978763401854,0.5718978763401854
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,24,25,1,0.9668945657031213,0.6166263158770191,0.6166263158770191,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.977929710464637,0.6166263158724119,0.6166263158724119
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,24,26,2,0.9668945657031213,0.6298381402199151,0.6298381402199151,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.977929710464637,0.6298381402160478,0.6298381402160478
heldout,fine_grained_action_localization_6783,P07,P07-20240531-101357,fine_grained,fine_grained_action_localization,24,27,3,0.9668945657031213,0.6314940818215022,0.6314940818215022,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.977929710464637,0.631494081818193,0.631494081818193
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,8,9,1,0.9851455239910745,0.6046706122462681,0.6046706122462681,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9900970159913097,0.6046706122431486,0.6046706122431486
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,8,10,2,0.9851455239910745,0.5141810475670797,0.5324377051495683,0.9657111857294928,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9900970159913097,0.5141810475629647,0.5324377051453072
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,8,11,3,0.9851455239910745,0.5844605609352913,0.5844605609352913,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9900970159913097,0.5844605609319444,0.5844605609319444
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,12,13,1,0.9970219869329785,0.5285356897415567,0.5358940829657532,0.9862689410872507,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9980146579530378,0.5285356897397637,0.5358940829639353
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,12,14,2,0.9970219869329785,0.5066979179786757,0.5066979179786757,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9980146579530378,0.5066979179767306,0.5066979179767306
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,12,15,3,0.9970219869329785,0.4493206499207226,0.5740923989823301,0.7826626005103269,0.3333333333333333,-0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9980146579530378,0.4493206499188922,0.5740923989799915
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,16,17,1,0.9589485770520138,0.5652619424433694,0.6021109546262958,0.9388002960255107,0.3333333333333333,0.7999999999999999,2 3,4 5 6 7,True,0.5,False,True,0.9726323846995267,0.5652619424408406,0.6021109546236022
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,16,18,2,0.9589485770520138,0.5732872254111019,0.5732872254111019,1.0,1.0,1.0,2 3,4 5 6 7,True,0.5,False,True,0.9726323846995267,0.5732872254081536,0.5732872254081536
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,16,19,3,0.9589485770520138,0.6235578700537157,0.6235578700537157,1.0,1.0,1.0,2 3,4 5 6 7,True,0.5,False,True,0.9726323846995267,0.6235578700511899,0.6235578700511899
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,20,21,1,0.9917570471161402,0.5245166945544102,0.5245166945544102,1.0,1.0,0.7999999999999999,1 3,2 3 6 7,False,0.75,False,True,0.9945046980748115,0.5245166945511902,0.5245166945511902
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,20,22,2,0.9917570471161402,0.5025342478301364,0.5520403096126628,0.910321654197205,0.3333333333333333,-0.39999999999999997,1 3,2 3 6 7,False,0.75,False,True,0.9945046980748115,0.5025342478264687,0.5520403096086337
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,20,23,3,0.9917570471161402,0.4985075797980066,0.5074392900529675,0.9823984653335995,0.3333333333333333,0.39999999999999997,1 3,2 3 6 7,False,0.75,False,True,0.9945046980748115,0.49850757979440724,0.5074392900493037
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,24,25,1,0.9987715950504478,0.4704659611246545,0.5295340388753454,0.8884527274655599,0.0,-0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9991810633622641,0.47046596112134653,0.5295340388716222
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,24,26,2,0.9987715950504478,0.5225139602662029,0.5225139602662029,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9991810633622641,0.5225139602630013,0.5225139602630013
heldout,fine_grained_action_localization_8009,P05,P05-20240425-180658,fine_grained,fine_grained_action_localization,24,27,3,0.9987715950504478,0.5780333871912854,0.5780333871912854,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9991810633622641,0.5780333871883856,0.5780333871883856
heldout,fine_grained_action_localization_8273,P03,P03-20240218-144430,fine_grained,fine_grained_action_localization,8,9,1,0.9769867128333439,0.5543998020890228,0.5680589369122153,0.9759547224141228,0.3333333333333333,0.39999999999999997,0 2,0 1 4 5,False,0.75,True,False,0.9846578085524882,0.5543998020861574,0.5680589369092792
heldout,fine_grained_action_localization_8273,P03,P03-20240218-144430,fine_grained,fine_grained_action_localization,8,10,2,0.9769867128333439,0.469604115837009,0.5303958841629909,0.88538416277133,0.0,-0.6000000000000001,0 2,0 1 4 5,False,0.75,True,False,0.9846578085524882,0.4696041158336106,0.5303958841591526
